customer_id,avg_monthly_expenditure,sd_monthly_expenditure,num_monthly_visit,customer_city,customer_state_province,marital_status,gender,num_children_at_home,days_visited,income,age,num_stores
7665,1.9216666666666666,6.6568486037563845,1,Woodland Hills,CA,M,M,0,1,40000,34,0
7666,6.1625000000000005,15.139487276655046,2,Woodland Hills,CA,S,M,0,3,60000,35,0
7667,2.7608333333333333,6.5032334032364005,2,Long Beach,CA,M,M,1,2,80000,65,0
7672,6.6375,15.52180994893666,2,Woodland Hills,CA,M,F,1,2,20000,73,0
7674,3.220833333333333,11.157293952089518,1,Santa Monica,CA,M,F,3,1,40000,86,0
7677,5.9191666666666665,15.345930143516782,2,El Cajon,CA,S,M,0,2,20000,40,0
7684,2.6683333333333334,7.656072852001313,2,Altadena,CA,M,M,3,2,40000,86,0
7686,0.4991666666666667,1.7291640562229291,1,Fremont,CA,M,F,2,1,40000,71,0
7690,11.981666666666667,22.208382051228615,3,Newport Beach,CA,S,M,0,4,20000,37,0
7692,3.525833333333334,9.680244604660599,2,National City,CA,S,F,0,2,40000,29,0
7695,2.67,7.431351278077347,2,San Gabriel,CA,S,F,0,2,80000,50,0
7699,6.035833333333334,13.133880862683029,3,Pomona,CA,S,M,0,3,40000,73,0
7705,11.13,17.077944841227236,5,Newport Beach,CA,S,M,0,5,40000,21,0
7708,3.48,9.95464624274423,2,Long Beach,CA,M,M,0,2,20000,62,0
7714,3.4499999999999997,11.951150572225252,1,Torrance,CA,M,F,0,1,40000,29,0
7719,3.5716666666666668,8.349302456801498,2,Lincoln Acres,CA,M,M,1,2,40000,46,0
7722,0.45,1.5588457268119895,1,San Francisco,CA,M,M,2,1,40000,69,1
7729,4.468333333333333,12.011983284380745,2,Grossmont,CA,S,M,0,2,40000,38,0
7730,0.5766666666666667,1.997631931396105,1,Grossmont,CA,S,M,0,1,140000,50,0
7731,7.989166666666667,17.548854123862505,3,Los Angeles,CA,M,F,5,3,20000,81,1
7736,2.7908333333333335,9.667730257580285,1,West Covina,CA,S,M,0,1,80000,19,0
7747,10.524166666666666,24.582968035293103,2,Downey,CA,M,F,5,3,140000,53,0
7753,2.1108333333333333,7.31214115928661,1,Lakewood,CA,M,M,5,1,20000,78,0
7756,1.0133333333333334,3.510289636672925,1,San Carlos,CA,M,F,1,1,20000,87,0
7757,7.344166666666667,17.582417590687957,2,Woodland Hills,CA,M,M,2,2,40000,23,0
7762,2.4975,8.651593783806542,1,Burbank,CA,S,F,0,1,140000,18,0
7765,7.2475000000000005,17.873769061240147,2,West Covina,CA,S,F,0,2,20000,39,0
7767,2.8608333333333333,6.693351461553382,2,San Diego,CA,S,M,0,2,40000,28,1
7771,0.9208333333333334,3.1898602372726823,1,El Cajon,CA,M,M,1,1,40000,27,0
7775,9.185833333333333,18.94769425086447,4,Woodland Hills,CA,S,M,0,4,40000,58,0
7777,1.1883333333333332,4.116507419322032,1,Imperial Beach,CA,M,F,0,1,40000,84,0
7783,1.5933333333333335,5.519468573452823,1,West Covina,CA,M,M,1,1,60000,87,0
7784,1.2808333333333333,4.436936818722274,1,Torrance,CA,M,F,1,1,80000,32,0
7795,2.6091666666666664,9.038418464163591,1,Burbank,CA,M,F,0,1,20000,51,0
7801,7.8516666666666675,19.92706785589223,2,Arcadia,CA,M,M,1,3,80000,54,0
7803,0.20083333333333334,0.6957070743734991,1,Oakland,CA,M,M,1,1,60000,59,0
7804,1.2666666666666666,4.387862045841155,1,Santa Cruz,CA,M,M,3,1,20000,31,0
7805,10.244166666666667,21.674201446266327,3,Downey,CA,S,M,0,5,80000,69,0
7808,5.4991666666666665,14.765575725827675,2,Glendale,CA,M,F,0,2,120000,51,0
7814,5.664166666666667,13.290965802743491,2,Lincoln Acres,CA,M,M,5,2,20000,60,0
7819,5.203333333333333,13.978427101874669,2,La Mesa,CA,S,M,0,2,40000,78,0
7820,7.108333333333333,16.61348019658808,2,Chula Vista,CA,M,M,2,2,140000,18,0
7821,6.8125,16.284308746877663,2,Los Angeles,CA,M,M,3,2,80000,24,1
7823,2.254166666666667,7.808662390789689,1,Torrance,CA,M,F,1,1,20000,51,0
7825,7.6049999999999995,17.800400148719845,2,National City,CA,M,M,3,2,40000,70,0
7832,9.653333333333334,17.595778591537922,3,Burbank,CA,S,F,0,3,100000,41,0
7837,0.6525,2.2603263038773846,1,Burlingame,CA,S,M,0,1,60000,73,0
7838,5.93,13.832482193603708,3,Coronado,CA,M,F,0,3,20000,52,0
7841,3.8858333333333333,11.393579099517838,2,Santa Monica,CA,M,M,3,2,80000,49,0
7847,0.9,3.117691453623979,1,El Cajon,CA,M,F,2,1,80000,79,0
7850,7.304166666666666,13.863022403196034,3,San Diego,CA,M,F,3,3,120000,32,1
7851,24.266666666666666,31.09993549637664,6,Woodland Hills,CA,S,M,0,6,40000,78,0
7854,7.09,14.243835668297164,3,Long Beach,CA,S,F,0,3,140000,42,0
7855,4.189166666666667,14.511699016081245,1,Spring Valley,CA,S,F,0,1,80000,39,0
7856,3.2983333333333333,9.097378077159808,2,San Gabriel,CA,M,F,1,2,20000,32,0
7859,5.1691666666666665,11.612231371456668,3,Pomona,CA,S,F,0,3,40000,32,0
7867,2.2416666666666667,7.765361120600466,1,National City,CA,S,F,0,1,40000,67,0
7868,10.420833333333333,19.17175121622878,3,La Mesa,CA,M,F,4,3,40000,39,0
7871,2.24,6.6796243770276345,2,Bellflower,CA,M,F,1,2,20000,28,0
7873,2.645,9.16254877203936,1,San Diego,CA,S,M,0,1,40000,66,1
7876,0.6224999999999999,2.156403255423252,1,Richmond,CA,M,M,0,1,20000,53,0
7880,2.32,5.860958655683929,2,Santa Monica,CA,S,F,0,2,60000,79,0
7881,2.6416666666666666,9.151001766655568,1,La Jolla,CA,M,M,3,1,20000,41,0
7890,8.859166666666667,22.476128532019896,3,Grossmont,CA,M,F,0,4,60000,39,0
7892,3.2133333333333334,11.131313189975986,1,National City,CA,S,M,0,1,40000,64,0
7895,4.248333333333333,14.71665836164356,1,Chula Vista,CA,M,M,5,1,40000,42,0
7900,1.8791666666666667,6.509624285113031,1,Pomona,CA,M,F,1,1,40000,37,0
7902,3.8666666666666667,13.394526245199318,1,El Cajon,CA,M,M,0,1,60000,61,0
7904,5.300833333333333,14.710714993026702,2,Beverly Hills,CA,S,M,0,2,60000,57,1
7914,3.283333333333333,8.798995121689474,2,Spring Valley,CA,M,F,2,2,80000,32,0
7923,6.7683333333333335,18.55107437875393,2,Grossmont,CA,M,M,1,2,150000,31,0
7924,15.168333333333333,28.49312064766554,3,Newport Beach,CA,M,M,0,4,60000,26,0
7933,1.5466666666666666,5.3578104980797265,1,Richmond,CA,S,M,0,1,60000,77,0
7935,4.086666666666667,9.656452702099193,2,Pomona,CA,S,M,0,2,40000,28,0
7937,0.4066666666666667,1.4087346568226868,1,Chula Vista,CA,M,M,2,1,40000,54,0
7938,0.45083333333333336,1.5617324781579378,1,Lemon Grove,CA,S,M,0,1,60000,34,0
7942,6.78,15.841740606844484,2,Spring Valley,CA,S,M,0,2,100000,38,0
7950,2.0008333333333335,6.931089981621458,1,San Jose,CA,S,F,0,1,40000,80,0
7971,2.295,5.479542947097952,2,Chula Vista,CA,M,M,1,3,40000,28,0
7972,0.9775,3.386159328797155,1,Bellflower,CA,M,F,1,1,40000,42,0
7974,0.4033333333333333,1.3971876514388943,1,San Jose,CA,S,M,0,1,40000,40,0
7975,3.9691666666666667,9.82079931789792,2,Newport Beach,CA,M,F,4,2,60000,53,0
7983,4.679166666666667,13.35295708368704,2,Torrance,CA,M,M,1,2,40000,24,0
7985,7.9375,15.666203418360638,3,National City,CA,S,M,0,3,60000,44,0
7986,5.059166666666667,13.485784069519168,2,National City,CA,M,M,0,2,20000,57,0
7992,1.78,6.1661008749452035,1,San Francisco,CA,M,F,5,1,40000,25,1
7999,1.5108333333333333,5.233680190203957,1,Grossmont,CA,S,M,0,1,40000,79,0
8004,7.410833333333334,19.808848095706825,2,La Mesa,CA,S,F,0,2,80000,22,0
8010,2.7899999999999996,9.664843506234334,1,San Diego,CA,M,F,0,1,60000,55,1
8011,4.805,16.64500826073691,1,Pomona,CA,S,M,0,2,60000,38,0
8014,4.345,15.051521517773544,1,Lincoln Acres,CA,S,F,0,2,60000,65,0
8024,6.173333333333334,14.655107290530824,2,San Gabriel,CA,M,M,1,2,80000,75,0
8025,1.4383333333333332,3.990137462506395,2,Richmond,CA,S,F,0,2,20000,22,0
8029,3.535,12.245599209511962,1,Bellflower,CA,S,M,0,1,60000,36,0
8032,3.4958333333333336,12.109921896252402,1,Lincoln Acres,CA,S,M,0,2,20000,43,0
8033,5.365,8.826288728977357,4,La Jolla,CA,S,F,0,4,20000,31,0
8034,7.403333333333333,17.413192142914536,2,La Jolla,CA,S,M,0,2,100000,76,0
8038,1.9325,6.694376371253711,1,San Diego,CA,M,F,1,1,60000,22,1
8042,10.869166666666667,19.678243389052483,4,Long Beach,CA,S,M,0,5,40000,57,0
8046,3.5225,11.273023410699626,2,West Covina,CA,M,M,2,2,60000,67,0
8048,3.3183333333333334,7.787034484359631,2,Santa Monica,CA,M,F,1,2,40000,70,0
8050,3.6616666666666666,12.684385414096077,1,San Diego,CA,M,F,3,2,100000,47,1
8053,8.432500000000001,13.406537838613735,4,Imperial Beach,CA,M,F,0,4,80000,55,0
8056,3.84,9.010393998044702,2,Coronado,CA,S,F,0,2,120000,85,0
8070,5.805000000000001,14.142484994447823,2,West Covina,CA,S,M,0,2,60000,72,0
8072,6.306666666666667,14.563835866677266,3,Santa Monica,CA,S,M,0,3,40000,42,0
8073,3.6758333333333333,12.733460186977196,1,La Jolla,CA,S,F,0,1,60000,21,0
8076,1.2758333333333334,4.419616310646585,1,Richmond,CA,M,M,2,1,40000,30,0
8080,6.0441666666666665,14.138275231270308,2,San Diego,CA,S,M,0,2,40000,50,1
8081,0.9583333333333334,3.3197640478403483,1,Daly City,CA,S,M,0,1,80000,82,0
8083,4.407500000000001,12.169875718346512,2,Grossmont,CA,M,F,0,2,40000,57,0
8085,0.8375,2.9011851026778697,1,Oakland,CA,M,M,0,1,60000,35,0
8090,1.2516666666666667,4.335900521614089,1,Concord,CA,M,F,4,1,20000,73,0
8094,0.5666666666666667,1.9629909152447276,1,Downey,CA,S,F,0,1,60000,82,0
8113,9.7275,18.58137147546141,3,Spring Valley,CA,S,F,0,3,60000,82,0
8114,3.8225,13.241528423864066,1,Spring Valley,CA,M,M,0,1,40000,25,0
8119,2.6141666666666667,9.055738972239281,1,Long Beach,CA,M,F,0,1,60000,80,0
8123,3.0091666666666668,10.424059110218693,1,Spring Valley,CA,S,F,0,1,60000,79,0
8124,4.151666666666666,9.696317795322036,2,Newport Beach,CA,S,M,0,2,20000,51,0
8125,7.066666666666666,15.382318854234343,3,Long Beach,CA,S,F,0,3,40000,19,0
8126,2.5091666666666668,8.692008302649816,1,Imperial Beach,CA,M,M,4,1,20000,74,0
8128,1.8266666666666669,6.327758950318299,1,Daly City,CA,M,M,0,1,40000,71,0
8129,0.8508333333333334,2.9473731242130397,1,Bellflower,CA,S,F,0,1,20000,77,0
8130,6.36,12.784146432202661,3,Glendale,CA,S,M,0,3,60000,46,0
8133,1.115,3.8624733008785963,1,Pomona,CA,M,M,3,1,60000,22,0
8138,3.0108333333333337,10.42983261291059,1,Lemon Grove,CA,M,M,4,1,40000,34,0
8142,4.8825,9.548525945258394,3,Burbank,CA,M,F,2,3,80000,31,0
8148,9.954166666666667,16.787675380974274,4,Downey,CA,S,M,0,4,100000,27,0
8149,2.3874999999999997,8.270542606141388,1,Coronado,CA,S,F,0,1,80000,87,0
8151,10.413333333333332,19.025144287271914,3,Woodland Hills,CA,S,M,0,3,40000,76,0
8153,1.71,5.92361376188556,1,Imperial Beach,CA,M,F,1,1,20000,70,0
8154,7.859999999999999,15.301892931030698,3,Glendale,CA,S,F,0,4,140000,55,0
8156,9.0775,24.85934326822156,2,Los Angeles,CA,M,M,0,3,60000,41,1
8159,4.065,14.081573065534974,1,Beverly Hills,CA,S,M,0,1,100000,35,1
8161,5.184166666666666,12.172551430712188,2,Lemon Grove,CA,M,F,0,2,20000,61,0
8167,2.086666666666667,4.873470544849446,2,San Carlos,CA,M,F,0,2,80000,73,0
8171,10.571666666666667,20.58886849879337,3,La Mesa,CA,S,F,0,3,100000,72,0
8186,4.9525,11.57284213147315,2,National City,CA,M,F,2,2,80000,53,0
8190,1.9758333333333333,6.844487441243014,1,Santa Monica,CA,M,F,2,1,40000,62,0
8193,3.2591666666666668,11.290084514003132,1,Woodland Hills,CA,M,M,1,1,40000,53,0
8194,3.4383333333333335,9.853067665668517,2,Pomona,CA,M,F,0,2,60000,34,0
8195,12.3625,20.78710313675722,4,Long Beach,CA,S,F,0,5,80000,20,0
8196,5.329166666666667,9.075098254748173,4,La Mesa,CA,M,F,0,4,140000,52,0
8200,4.581666666666666,15.87135890002281,1,Glendale,CA,M,M,0,1,20000,66,0
8208,3.1016666666666666,10.744488509618934,1,Lemon Grove,CA,S,M,0,1,80000,86,0
8209,0.6616666666666667,2.2920805686828145,1,Richmond,CA,M,F,0,1,40000,48,0
8220,3.1025000000000005,10.747375260964885,1,Coronado,CA,S,F,0,2,40000,78,0
8224,1.0833333333333333,3.7527767497325675,1,San Gabriel,CA,M,F,3,1,60000,40,0
8234,8.467500000000001,17.82924417150858,3,La Jolla,CA,S,F,0,3,40000,60,0
8240,18.830000000000002,25.268012836930268,5,Woodland Hills,CA,S,M,0,7,60000,73,0
8246,2.3475,8.13197854153588,1,La Jolla,CA,S,F,0,1,40000,46,0
8247,12.885833333333332,14.41761199387959,6,Glendale,CA,S,M,0,7,60000,39,0
8248,2.9633333333333334,7.005088194024441,2,Arcadia,CA,S,M,0,2,20000,80,0
8253,1.0733333333333335,3.71813573358119,1,Chula Vista,CA,M,M,1,1,40000,47,0
8260,8.975833333333334,20.57820888854533,3,Pomona,CA,S,M,0,4,40000,81,0
8264,0.815,2.82324281633727,1,La Jolla,CA,S,M,0,1,60000,37,0
8266,8.786666666666667,20.88883056621989,2,Lakewood,CA,S,F,0,2,20000,44,0
8267,5.4575000000000005,16.958797194162308,2,Los Angeles,CA,S,M,0,3,40000,26,1
8270,12.474166666666667,36.52757525196381,2,Newport Beach,CA,S,F,0,3,20000,62,0
8271,5.8341666666666665,13.980987387639448,2,Lemon Grove,CA,M,M,0,2,40000,65,0
8272,2.8858333333333337,9.99681991101837,1,Long Beach,CA,M,F,1,1,120000,65,0
8282,1.3358333333333334,4.627462407554851,1,Daly City,CA,M,F,0,1,20000,85,0
8288,1.2716666666666667,4.405182553916845,1,West Covina,CA,S,F,0,1,60000,39,0
8295,7.345833333333332,17.24566478242804,2,Altadena,CA,S,F,0,3,60000,32,0
8296,12.354166666666668,23.206464796115185,3,Beverly Hills,CA,M,M,3,3,20000,47,1
8299,0.6325,2.1910442715746297,1,Grossmont,CA,S,M,0,1,80000,30,0
8301,4.506666666666667,15.61155127888748,1,Coronado,CA,M,F,4,1,60000,42,0
8305,3.8516666666666666,13.342564720972252,1,Spring Valley,CA,M,F,3,1,40000,19,0
8306,6.6033333333333335,17.32245171254154,2,Spring Valley,CA,S,F,0,2,20000,32,0
8312,1.4858333333333331,5.147077649825514,1,Downey,CA,M,F,2,1,40000,70,0
8317,1.895,4.433911673372929,2,Long Beach,CA,M,M,0,2,20000,25,0
8319,1.6125,5.58586385440963,1,Coronado,CA,S,F,0,1,60000,46,0
8323,6.216666666666667,14.570847191525546,2,Glendale,CA,S,M,0,2,60000,51,0
8330,0.9708333333333333,3.36306531802957,1,Lemon Grove,CA,S,M,0,1,20000,34,0
8335,0.16749999999999998,0.5802370205355738,1,Long Beach,CA,M,F,0,1,40000,61,0
8340,13.281666666666666,20.095367550002585,4,Lakewood,CA,M,F,0,5,140000,42,0
8344,0.42166666666666663,1.4606961810497532,1,Novato,CA,M,F,0,1,80000,68,0
8347,3.1525,10.920580341721772,1,Lemon Grove,CA,S,F,0,1,80000,20,0
8348,6.090833333333333,14.23486594012509,2,Imperial Beach,CA,S,M,0,2,100000,56,0
8349,1.5016666666666667,5.201925925398528,1,Colma,CA,M,F,1,1,140000,30,0
8354,6.586666666666667,15.61155127888748,2,Lincoln Acres,CA,S,F,0,2,40000,81,0
8360,3.4558333333333335,9.38198027006446,3,Bellflower,CA,S,M,0,3,140000,55,0
8366,9.715,15.666738072048751,4,Lincoln Acres,CA,M,F,3,4,40000,72,0
8371,4.581666666666666,15.87135890002281,1,Arcadia,CA,M,M,3,1,60000,46,0
8372,2.7541666666666664,6.589510201598423,2,Imperial Beach,CA,S,M,0,2,20000,40,0
8378,5.81,14.040555544564468,2,National City,CA,M,M,1,2,60000,68,0
8389,12.725833333333334,26.17351418317704,3,Los Angeles,CA,M,M,4,4,40000,19,1
8390,4.9799999999999995,10.86702769431876,3,Coronado,CA,M,M,0,3,60000,53,0
8394,5.2075,10.345730015105486,3,Woodland Hills,CA,M,F,0,3,20000,31,0
8396,2.6991666666666667,9.35018760952599,1,La Mesa,CA,S,M,0,1,20000,81,0
8406,4.995,17.303187567613083,1,West Covina,CA,S,M,0,1,40000,46,0
8408,2.891666666666667,10.017027170440008,1,Santa Monica,CA,S,M,0,1,60000,80,0
8409,1.7874999999999999,4.1749885683022585,2,La Jolla,CA,S,M,0,2,40000,27,0
8423,2.0083333333333333,6.957070743734991,1,Chula Vista,CA,M,F,0,1,100000,79,0
8424,2.6533333333333333,9.191416285498843,1,National City,CA,S,F,0,1,60000,25,0
8426,2.1091666666666664,7.3063676565947135,1,Colma,CA,M,M,4,1,20000,32,0
8430,9.475,32.822362803430224,1,Downey,CA,M,F,2,3,20000,30,0
8432,2.0466666666666664,7.089861305648604,1,Beverly Hills,CA,M,F,3,1,80000,32,1
8443,0.7999999999999999,2.7712812921102037,1,La Jolla,CA,M,F,0,1,40000,67,0
8444,0.9725,3.368838820721466,1,Richmond,CA,S,F,0,1,60000,40,0
8448,1.8,6.235382907247958,1,San Diego,CA,S,M,0,1,40000,59,1
8451,3.8975,7.298782121323081,3,Grossmont,CA,S,M,0,3,60000,21,0
8457,7.6450000000000005,17.93494126507857,2,Torrance,CA,M,M,1,2,40000,87,0
8465,0.9433333333333334,3.267802523613282,1,Palo Alto,CA,S,F,0,1,20000,79,0
8468,2.1141666666666667,7.323688164670403,1,Fremont,CA,M,F,3,1,20000,40,0
8471,13.76,21.368869881208038,4,Lincoln Acres,CA,M,F,0,4,140000,76,0
8475,6.341666666666667,13.404050156801885,3,Lakewood,CA,S,F,0,4,20000,59,0
8476,14.654166666666667,21.776593129627354,5,Downey,CA,M,M,4,5,40000,25,0
8480,0.87,3.0137684051698463,1,San Carlos,CA,S,M,0,1,40000,57,0
8484,3.1408333333333336,9.268090377333632,2,El Cajon,CA,M,F,2,2,40000,39,0
8490,12.853333333333333,25.57980500790466,3,La Mesa,CA,S,M,0,4,80000,32,0
8493,10.813333333333333,21.324244986456712,3,Altadena,CA,S,M,0,4,60000,24,0
8494,3.7866666666666666,9.603538489283599,2,Spring Valley,CA,M,M,0,2,150000,42,0
8499,0.32,1.1085125168440815,1,Imperial Beach,CA,S,M,0,1,20000,44,0
8505,4.443333333333333,15.392158176595423,1,Bellflower,CA,M,M,2,1,40000,74,0
8509,2.1408333333333336,7.416064207740743,1,La Jolla,CA,S,M,0,1,40000,19,0
8513,1.1908333333333332,4.125167673359876,1,San Jose,CA,S,F,0,1,40000,66,0
8517,8.268333333333334,15.543388441470034,3,Coronado,CA,S,F,0,3,40000,86,0
8518,0.87,3.0137684051698463,1,Chula Vista,CA,S,F,0,1,60000,50,0
8529,3.0091666666666668,10.424059110218693,1,Chula Vista,CA,M,M,3,1,20000,45,0
8536,4.26,11.266910522733049,2,Chula Vista,CA,S,M,0,2,60000,60,0
8539,4.973333333333334,17.228132032618433,1,Glendale,CA,S,F,0,1,80000,81,0
8540,7.7575,15.089837715254836,3,Lakewood,CA,S,F,0,4,40000,48,0
8542,3.0324999999999998,9.553037712971436,2,La Mesa,CA,S,F,0,2,40000,71,0
8545,7.801666666666667,18.323316905632627,2,San Gabriel,CA,S,F,0,2,40000,68,0
8546,16.830000000000002,33.26311498013706,4,San Gabriel,CA,M,M,4,6,40000,43,0
8554,2.6791666666666667,9.280905577223233,1,Lincoln Acres,CA,S,F,0,1,60000,42,0
8557,17.7825,25.987801028034813,5,Torrance,CA,S,M,0,5,20000,34,0
8559,8.065,14.876040223368339,3,Los Angeles,CA,S,F,0,3,40000,49,1
8563,3.7624999999999997,13.033682326955802,1,Santa Monica,CA,S,M,0,1,40000,54,0
8566,3.910833333333333,13.547524066534567,1,Lincoln Acres,CA,S,M,0,1,20000,27,0
8575,11.756666666666666,23.294136731388136,3,El Cajon,CA,S,F,0,3,20000,35,0
8586,0.7458333333333332,2.583642454623575,1,La Jolla,CA,M,M,2,1,40000,23,0
8590,0.47750000000000004,1.654108521228278,1,Coronado,CA,S,M,0,1,80000,33,0
8593,4.243333333333333,14.699337853567872,1,Santa Monica,CA,M,M,1,1,120000,56,0
8594,7.93,18.529566545487143,2,Santa Monica,CA,M,F,0,2,140000,75,0
8597,2.8825000000000003,9.985272905634579,1,Lakewood,CA,M,M,2,1,40000,82,0
8598,11.393333333333333,30.382152157096602,2,Pomona,CA,S,F,0,3,40000,84,0
8600,5.33,12.72582913890986,2,Santa Monica,CA,S,M,0,2,40000,49,0
8601,3.8983333333333334,13.504222796345347,1,Beverly Hills,CA,S,F,0,1,20000,65,1
8602,8.643333333333333,16.10160823889303,4,San Diego,CA,S,F,0,4,80000,50,1
8605,3.5075000000000003,12.150336415095675,1,Burbank,CA,M,M,1,1,120000,80,0
8608,8.519166666666667,18.19453537258488,3,Coronado,CA,M,F,5,4,80000,56,0
8609,2.441666666666667,8.458181443628018,1,West Covina,CA,M,M,1,1,20000,57,0
8618,0.725,2.5114736709748717,1,Grossmont,CA,M,M,1,1,40000,83,0
8622,3.766666666666667,13.048116083685544,1,Downey,CA,M,F,1,1,100000,23,0
8623,1.7541666666666667,6.076611583220812,1,Lincoln Acres,CA,S,M,0,1,40000,20,0
8624,7.3966666666666665,15.15736804529751,3,Beverly Hills,CA,S,M,0,3,80000,83,1
8628,2.4691666666666663,6.703374263395377,2,Pomona,CA,M,F,2,2,80000,85,0
8629,1.3166666666666667,4.561067126598044,1,La Mesa,CA,M,F,2,1,150000,68,0
8630,1.7016666666666669,5.894746248426079,1,El Cajon,CA,S,F,0,1,60000,76,0
8632,7.735833333333334,14.015052595064502,3,La Jolla,CA,S,F,0,3,40000,41,0
8634,3.4316666666666666,11.887642042614395,1,Lakewood,CA,M,F,2,1,60000,42,0
8635,7.22,15.124260462761626,3,Los Angeles,CA,M,M,0,3,40000,56,1
8638,8.3775,16.812429452369727,4,Los Angeles,CA,M,F,1,4,40000,52,1
8641,0.19583333333333333,0.6783865662978104,1,San Carlos,CA,M,M,0,1,40000,61,0
8645,5.399166666666667,13.50124065567399,2,Altadena,CA,M,F,1,2,20000,69,0
8646,7.326666666666667,15.200203547281461,3,Bellflower,CA,M,F,0,3,40000,33,0
8652,3.56,9.244933747734486,2,Newport Beach,CA,M,F,1,2,40000,61,0
8658,5.1450000000000005,12.353057405870308,2,Glendale,CA,S,F,0,2,40000,50,0
8660,2.9183333333333334,10.109403213510348,1,Los Angeles,CA,M,M,4,1,140000,75,1
8671,7.6466666666666665,14.660588065430474,3,San Diego,CA,M,F,2,3,60000,21,1
8676,7.633333333333334,16.055123415246232,3,Downey,CA,S,F,0,3,80000,40,0
8678,0.805,2.7886018001858925,1,Chula Vista,CA,S,M,0,1,20000,25,0
8679,3.7191666666666667,8.688268431242978,2,Fremont,CA,M,F,3,2,80000,50,0
8681,4.308333333333334,14.924504458551827,1,Imperial Beach,CA,M,M,1,1,120000,38,0
8682,6.828333333333333,16.74181799258879,2,Glendale,CA,M,F,0,2,40000,73,0
8684,6.229166666666666,11.587375150515662,3,Los Angeles,CA,S,F,0,3,20000,80,1
8693,5.04,17.459072140294282,1,Beverly Hills,CA,M,M,2,1,40000,77,1
8694,1.0416666666666667,3.608439182435161,1,San Gabriel,CA,S,M,0,1,100000,84,0
8699,2.6125000000000003,9.049965469547384,1,Burbank,CA,M,F,2,1,20000,64,0
8700,6.57,16.555819630461176,2,Lakewood,CA,S,F,0,2,40000,37,0
8705,1.5333333333333332,5.3116224765445565,1,Arcadia,CA,M,F,5,1,40000,35,0
8706,5.529166666666667,14.006986216841504,2,Arcadia,CA,S,F,0,2,20000,86,0
8709,10.9125,18.315173106173223,4,Downey,CA,M,M,0,4,40000,56,0
8711,8.72,19.397682616980074,3,Beverly Hills,CA,S,M,0,3,60000,38,1
8712,3.4941666666666666,8.233016080870897,2,Spring Valley,CA,S,M,0,2,40000,48,0
8724,8.066666666666666,19.033252401250213,2,Glendale,CA,S,M,0,2,40000,21,0
8726,1.5366666666666668,5.32316948192835,1,National City,CA,S,M,0,1,60000,70,0
8730,6.335833333333333,13.623012254225857,3,Santa Monica,CA,M,F,1,3,20000,48,0
8734,6.3308333333333335,15.50085479070184,2,Pomona,CA,S,F,0,2,20000,42,0
8736,6.225833333333333,14.677583686655915,2,Chula Vista,CA,M,F,1,2,80000,38,0
8738,3.1291666666666664,10.839751304035223,1,Berkeley,CA,S,M,0,1,40000,84,0
8739,2.6166666666666667,9.064399226277125,1,San Gabriel,CA,M,M,1,1,80000,76,0
8745,8.019166666666667,16.738907566360222,4,Altadena,CA,M,M,1,4,80000,30,0
8747,6.35,15.471638568684313,3,Santa Monica,CA,S,F,0,3,120000,29,0
8748,1.0075,3.4900823772512877,1,San Gabriel,CA,M,M,0,1,20000,33,0
8753,6.9225,13.893942515944264,3,Beverly Hills,CA,S,M,0,3,40000,22,1
8754,3.2950000000000004,9.852878213542938,2,Beverly Hills,CA,S,F,0,2,60000,35,1
8757,1.6300000000000001,3.169958416704605,3,Glendale,CA,M,F,2,3,60000,76,0
8758,5.924166666666666,12.60518468966663,3,Newport Beach,CA,M,M,3,3,80000,72,0
8759,0.19999999999999998,0.6928203230275509,1,El Cajon,CA,M,M,0,1,20000,65,0
8760,14.4625,24.896506189715563,4,Lemon Grove,CA,S,F,0,5,150000,36,0
8766,3.59,12.436124798344538,1,Beverly Hills,CA,M,F,2,1,20000,60,1
8782,8.880833333333333,14.895186811568196,4,Downey,CA,S,F,0,4,40000,64,0
8784,2.5641666666666665,5.9888797834491605,2,Lincoln Acres,CA,S,F,0,2,40000,67,0
8785,3.6758333333333337,10.162699586172362,2,Woodland Hills,CA,M,M,3,2,20000,29,0
8786,5.225833333333333,12.252314407218472,2,La Jolla,CA,M,M,0,2,40000,36,0
8787,11.301666666666666,29.04215801940762,2,Santa Monica,CA,S,M,0,3,140000,60,0
8793,12.39,26.17945377581435,3,Beverly Hills,CA,S,M,0,4,60000,51,1
8798,5.076666666666666,12.724101921038267,2,Los Angeles,CA,M,M,0,2,40000,45,1
8803,2.5483333333333333,8.827685615909378,1,Daly City,CA,M,F,2,1,140000,21,0
8805,1.0508333333333333,3.6401934472405904,1,Arcadia,CA,S,M,0,1,100000,63,0
8810,7.005,16.637137264674962,2,Newport Beach,CA,M,M,0,2,60000,69,0
8815,16.7275,22.628847287156596,5,Burbank,CA,M,F,2,6,20000,23,0
8816,6.756666666666667,16.791490990884927,2,West Covina,CA,M,F,0,2,40000,29,0
8823,3.645,12.626650387177117,1,Altadena,CA,S,M,0,1,20000,53,0
8830,1.5775,5.464620297879808,1,Redwood City,CA,S,F,0,1,40000,47,0
8833,2.158333333333333,7.476685986005653,1,Torrance,CA,M,M,1,1,80000,50,0
8834,22.782500000000002,27.31122151157918,6,Torrance,CA,M,M,1,6,20000,19,0
8839,11.036666666666667,38.23213482573702,1,Lincoln Acres,CA,M,F,1,2,40000,50,0
